,pred
3919,163141.28734867895
3920,443111.49909811484
3921,156113.18993437855
3922,163944.51969991822
3923,190050.90549305704
3924,281248.1119739548
3925,266734.064203788
3926,114128.58530247677
3927,303934.4031890173
3928,264682.253604373
3929,371697.5243765656
3930,327625.501469878
3931,237123.56207617643
3932,249367.17125964793
3933,201287.5319762415
3934,258741.31134337265
3935,166095.86192970208
3936,244405.24791148625
3937,175714.7604007704
3938,172873.55379428357
3939,255051.13148169202
3940,237101.37204052028
3941,156234.67198391995
3942,148882.9691331597
3943,165463.99407059737
3944,152055.41581828662
3945,143799.16415644725
3946,192674.181454179
3947,237882.17313029355
3948,287228.76325404644
3949,285044.38571366563
3950,229666.94101958832
3951,178992.2555341729
3952,252193.5385911386
3953,196793.4867151426
3954,243401.47388442152
3955,202774.72219648643
3956,175076.8629293575
3957,277385.16233264
3958,442120.4084513377
3959,162755.79872461993
3960,191481.22362390705
3961,230181.52680163857
3962,138173.21133304105
3963,294093.78048440034
3964,230421.5264463704
3965,186944.28620027303
3966,385495.4480273446
3967,192433.83400388487
3968,88313.1223336177
3969,221044.221700954
3970,194922.6597772586
3971,177585.88334678428
3972,198468.08213243767
3973,130503.3291757197
3974,280279.3985158417
3975,126311.18574493114
3976,163442.44924903515
3977,166059.03158548864
3978,135757.2303409586
3979,148747.0563570384
3980,278772.0134091454
3981,280052.5087733904
3982,166382.05545196208
3983,129788.28565780979
3984,115545.05600747447
3985,191696.11202453598
3986,210352.52975662996
3987,190544.15719061025
3988,284702.5670210233
3989,264573.9621555801
3990,315794.07117491827
3991,220288.9499507296
3992,150224.3978748383
3993,148614.29938351407
3994,203229.95753466428
3995,181746.97664786648
3996,170036.8328945607
3997,191246.9107073756
3998,179003.76433336563
3999,167112.55622266894
4000,382752.377447827
4001,266109.898401121
4002,120598.44101483321
4003,298071.7560439765
4004,100406.89148961288
4005,382029.5308396452
4006,190573.40244227808
4007,342762.7217113012
4008,366816.67587594927
4009,276499.2657453305
4010,189697.1862771286
4011,159049.94590991273
4012,176071.39022770495
4013,224847.96145931457
4014,324383.14882446063
4015,219830.49689384375
4016,173578.96434273588
4017,239188.36103798778
4018,246444.01503489554
4019,157612.6159920419
4020,344955.63438584673
4021,220420.62060212385
4022,173946.18659750556
4023,260478.4174319157
4024,185114.44150501807
4025,226798.2179876083
4026,117339.61231392856
4027,125528.94328194052
4028,363777.8971394798
4029,180152.04370522886
4030,339829.06857807294
4031,170949.0430522924
4032,237246.46848435877
4033,75315.51777862554
4034,214237.70655774986
4035,251734.90096037873
4036,183361.22378500286
4037,222666.71188396087
4038,222861.6631412775
4039,335624.59954481095
4040,158059.04738919248
4041,194760.11542136257
4042,148697.19169807414
4043,240961.26543827532
4044,214860.77130130696
4045,267875.648233085
4046,191156.4215886586
4047,168581.0153291329
4048,135738.65176375353
4049,162111.62143702802
4050,157801.30852442738
4051,308792.1371210648
4052,410753.0159959021
4053,320584.19006021967
4054,123318.02248050319
4055,189932.6580263532
4056,85156.09213580262
4057,293477.6841325633
4058,347232.70821282826
4059,236389.15701192126
4060,397890.39372642955
4061,199530.60082086592
4062,180729.756217789
4063,172851.73841117736
4064,179408.82736424822
4065,316313.7231151388
4066,123541.30525299229
4067,184779.7580333818
4068,200436.4144765586
4069,273646.54762938374
4070,329665.80899962765
4071,255865.80707914545
4072,183868.12447457516
4073,247891.95141570253
4074,233683.29526477103
4075,327516.4651343122
4076,170475.43769961182
4077,213581.61877871706
4078,192737.21725331584
4079,263123.20432417735
4080,127154.79190140648
4081,207080.18576335924
4082,179124.65337065104
4083,216282.83019652404
4084,164128.55817900336
4085,244928.292221417
4086,191016.07420847996
4087,259289.84539323646
4088,261831.19122129976
4089,268280.0003213878
4090,122447.19507498229
4091,152133.58433846434
4092,253315.66767124628
4093,237941.16582561343
4094,122840.94066964355
4095,173226.6233390455
4096,308964.4398525052
4097,169479.32455565908
4098,164099.7090507865
4099,274703.45761120453
4100,321067.6667200163
4101,248212.76290446255
4102,231947.196624586
4103,195029.41642841554
4104,247904.85747629975
4105,270594.98847000865
4106,189026.6241282881
4107,386756.87370921933
4108,391503.894630532
4109,190297.3597159709
4110,294246.9903264544
4111,361696.17326864117
4112,322326.5387095654
4113,199730.1159428512
4114,180104.28937118358
4115,132064.2220389727
4116,236371.83913112752
4117,120960.51441971764
4118,181970.92453226176
4119,180933.2796038255
4120,173635.11422779513
4121,354454.27664803626
4122,183815.46889202684
4123,159647.25136357342
4124,199880.42643296963
4125,171789.64736692052
4126,289785.4207882752
4127,435897.4391894879
4128,136285.94812457846
4129,255364.63025469892
4130,187770.48418834648
4131,216121.5550907764
4132,253911.09865952673
4133,216171.88130169478
4134,168669.06537148406
4135,173673.99433124048
4136,349390.7187490952
4137,196096.00617866009
4138,146515.43154919206
4139,236819.62552513435
4140,192745.38220081537
4141,200155.1615785955
4142,239992.26740635015
4143,188531.49748819877
4144,158824.70027301184
4145,245403.81318923022
4146,218411.60675881422
4147,187533.29020703805
4148,133487.8701593158
4149,172775.4821991428
4150,182946.6632979721
4151,180382.78054302174
4152,174084.38536280676
4153,176972.83201624517
4154,170973.11561195078
4155,253435.5215284959
4156,171642.41862788986
4157,188828.28283358354
4158,238184.1809783239
4159,182162.81452267207
4160,334375.61682477494
4161,202502.06194281502
4162,176023.96817842248
4163,164361.27634552144
4164,223419.33726482867
4165,178846.7394925696
4166,344916.51568287396
4167,248298.1171111596
4168,144879.02969983398
4169,180209.4439663589
4170,148750.57446320652
4171,271105.5211976333
4172,176185.0946006199
4173,152294.83401322764
4174,151397.39733802906
4175,448758.8042515553
4176,347880.6274308443
4177,122874.14419614883
4178,186232.36638873746
4179,117773.68440387577
4180,183644.9341775764
4181,166218.21315920967
4182,233799.3031592876
4183,325422.44991482067
4184,205347.4949854788
4185,289189.47099993133
4186,232726.14510973208
4187,182141.48406794423
4188,216048.61180274602
4189,109602.08718645465
4190,136148.00274986716
4191,115515.19825833838
4192,170318.21871491752
4193,275297.52381594555
4194,210546.24950474675
4195,207212.31378106948
4196,269122.5103217389
4197,286223.7845726669
4198,132533.63859868285
4199,253891.9148136886
4200,134810.42609033792
4201,159199.57207035017
4202,154429.7279826365
4203,209042.54836622946
4204,169642.32731321218
4205,170594.85177430333
4206,143870.22255062725
4207,221691.18188843547
4208,206648.6577290033
4209,170092.04191227586
4210,141801.12345413148
4211,289035.77219188976
4212,269253.34750596277
4213,165605.13806016074
4214,237252.96707579892
4215,200706.4431660693
4216,296882.5804206475
4217,162209.69657246972
4218,251784.78480885553
4219,115987.68466718416
4220,145298.87467479837
4221,359848.84385513887
4222,215818.9758195888
4223,341282.9365484393
4224,183912.93745686483
4225,211026.25568290884
4226,442609.3230699485
4227,230943.293466074
4228,160176.70736461424
4229,187926.92350422507
4230,194952.1702301221
4231,181471.30893348384
4232,168137.45308618926
4233,280098.8656416414
4234,303935.095026633
4235,131062.82449647633
4236,246571.45809185927
4237,224308.1477231817
4238,134474.23005339756
4239,198442.75423804205
4240,191521.5625023
4241,357443.22915845586
4242,115153.72615515435
4243,337805.38314731943
4244,190318.93414819572
4245,199360.22334402413
4246,159873.26514650672
4247,163245.33123281496
4248,248650.0399613959
4249,160993.22138998137
4250,285518.5800867237
4251,229285.64775975014
4252,159282.33068352917
4253,177072.28239147167
4254,185514.55765094823
4255,209566.4156445748
4256,196353.38035396245
4257,209823.3606453675
4258,225928.73133176577
4259,156835.06645531344
4260,178974.16467293023
4261,170142.63770415992
4262,134947.84571347694
4263,374746.5717555659
4264,167201.61392517612
4265,167130.9339123254
4266,177772.45082338553
4267,189435.23997767406
4268,116577.60162084443
4269,257302.04139211166
4270,74196.39049643892
4271,271853.0793187225
4272,202083.3769735919
4273,187767.8834311752
4274,289337.25990226754
4275,179881.4054383202
4276,265946.1306961196
4277,152517.86659982047
4278,239012.25326862413
4279,190662.37306036384
4280,239438.20955473758
4281,192823.65081383052
4282,218928.40455844358
4283,181419.61226212382
4284,257053.37755279322
4285,191305.08242112215
4286,130997.71421458187
4287,168026.08159173865
4288,258567.25176766326
4289,290209.70939232083
4290,242664.6523292101
4291,249427.71261119365
4292,195146.97256965347
4293,221655.2384502129
4294,147115.0754291631
4295,287908.89189286006
4296,294115.3011947299
4297,246016.0064515691
4298,185123.01551941477
4299,163686.8181758119
4300,157449.6333457089
4301,179826.60214049424
4302,128523.7585270116
4303,335256.06801614177
4304,379671.756425973
4305,189146.20458675185
4306,204282.0426533601
4307,190275.4402088637
4308,154419.5462603666
4309,157118.57159531652
4310,139241.34245083664
4311,176993.0021837426
4312,220804.557776104
4313,240152.9667733127
4314,349667.67357585765
4315,267730.9682679667
4316,189584.65729951783
4317,333111.97774534166
4318,312006.0294809165
4319,158213.21124387867
4320,170978.66210040695
4321,211400.8500797773
4322,129226.89520647627
4323,302247.88750457816
4324,144210.6505633737
4325,88045.8515132094
4326,155623.84209184372
4327,165433.47715150297
4328,188909.37871972867
4329,283599.75493606075
4330,252811.8202408488
4331,228324.57637269897
4332,279223.02789411246
4333,240355.63508150232
4334,226107.77372602164
4335,131060.87694689653
4336,176660.43589452986
4337,226418.42781980592
4338,185874.47213382216
4339,188366.7207213624
4340,188367.98591486062
4341,174387.5978741913
4342,125231.45834407263
4343,166830.34416172424
4344,305632.638969055
4345,230043.63127778147
4346,185434.8464213418
4347,357582.2281384596
4348,191720.31101013243
4349,311981.8704652057
4350,208261.69467611116
4351,199030.6149682879
4352,253564.54165510458
4353,228213.12833522033
4354,204844.38013312285
4355,174669.19278797365
4356,208333.40054883287
4357,290386.02466253657
4358,158348.81792499527
4359,160194.50690831142
4360,295737.6662742304
4361,168402.552063082
4362,250972.59932630672
4363,279574.39583358425
4364,274218.427277702
4365,129320.71297336821
4366,166199.77925168944
4367,175349.99347364242
4368,238683.15830876923
4369,215373.45942381435
4370,156644.42536641966
4371,254566.35601482712
4372,150496.24161720945
4373,135025.06546493253
4374,168316.24919677584
4375,162539.42532813133
4376,171744.03790873554
4377,177586.70007255935
4378,130591.71793928232
4379,171769.2511850678
4380,218356.92293174972
4381,178292.90686242154
4382,194541.07602512627
4383,216029.9234762947
4384,295792.1468244096
4385,128797.88999112364
4386,134367.51843906043
4387,314154.5846818296
4388,188428.7265497768
4389,169456.47234704238
4390,172874.29639085475
4391,175538.20010437391
4392,175454.99333037945
4393,175384.32231369178
4394,146234.69687838203
4395,131013.61368336051
4396,191061.40222967466
4397,269090.794131276
4398,167813.53638161867
4399,252121.89299997114
4400,179060.81904795655
4401,153100.55677209623
4402,209156.61049893955
4403,239743.27320288736
4404,169572.40130177766
4405,332341.6690090302
4406,218351.33634301793
4407,423990.22474434064
4408,231841.7483352058
4409,182052.22571463752
4410,164058.12232117754
4411,216316.84532482305
4412,189245.55151091638
4413,203154.85670599635
4414,326965.2267155744
4415,407064.232348256
4416,187669.15723452767
4417,239282.4649955497
4418,225328.52465808822
4419,189028.24169578124
4420,231222.0751644604
4421,165357.33288323425
4422,163645.9354765153
4423,176684.20575450308
4424,240348.75453140895
4425,185593.3018910806
4426,356745.55638631905
4427,172056.89343806382
4428,145407.9843384132
4429,125305.99550677111
4430,161769.0025520093
4431,178744.05893984906
4432,304773.9907565516
4433,201508.82175582118
4434,211970.16535280642
4435,185697.4052810222
4436,204608.37958670722
4437,227623.83041369234
4438,207769.95509920202
4439,187152.5899091487
4440,173441.5448115042
4441,127726.05641489032
4442,125166.13188500956
4443,210452.83996795907
4444,163926.04879400242
4445,165867.407604192
4446,169292.23385953496
